,file_name,count,mean,std,min,25%,50%,75%,max
82,tweets_US_june11_june12.csv,449.0,0.14323101561269713,0.24231028080931447,-0.29296875,0.0,0.039285714285714285,0.25,1.0
83,tweets_US_june12_june13.csv,470.0,0.12384411828883714,0.25408657897055503,-1.0,0.0,0.04375,0.2355050505050505,1.0
84,tweets_US_june13_june14.csv,400.0,0.13744788472522845,0.2549326575878516,-0.8,0.0,0.06818181818181818,0.2828125,1.0
85,tweets_US_june14_june15.csv,394.0,0.1615238715563906,0.2131791966777889,-0.3333333333333333,0.0,0.13125,0.26666666666666666,1.0
86,tweets_US_june15_june16.csv,577.0,0.171903824860389,0.24292177059670644,-0.4,0.0,0.13125,0.3375,0.8
87,tweets_US_june16_june17.csv,568.0,0.1459594935458712,0.2558969942293528,-0.2333333333333333,0.0,0.0,0.2346064814814815,1.0
88,tweets_US_june17_june18.csv,529.0,0.1279531090290272,0.22890365741064378,-0.7,0.0,0.07992424242424243,0.25,1.0
89,tweets_US_june18_june19.csv,607.0,0.1512766525130096,0.21092732384264518,-0.3404761904761905,0.0,0.14285714285714285,0.27187500000000003,0.8
90,tweets_US_june19_june20.csv,611.0,0.12044807930446229,0.2008709484969077,-0.5,0.0,0.07083333333333333,0.25,0.75
91,tweets_US_june20_june21.csv,629.0,0.20283218546086193,0.29457293512198973,-0.640625,0.0,0.1255681818181818,0.3976190476190476,1.0
92,tweets_US_june21_june22.csv,507.0,0.15720822501843565,0.29928694104088394,-0.5,0.0,0.03333333333333333,0.28409090909090906,1.0
93,tweets_US_june22_june23.csv,577.0,0.18783289693168378,0.2510593258733382,-0.3625,0.0,0.12777777777777774,0.3133333333333333,1.0
94,tweets_US_june23_june24.csv,504.0,0.13095241942526167,0.2183683136131026,-0.625,0.0,0.1,0.2671428571428572,0.6583333333333333
95,tweets_US_june24_june25.csv,520.0,0.1306937793832325,0.22928451901244828,-0.6,0.0,0.09545454545454546,0.25,1.0
96,tweets_US_june25_june26.csv,584.0,0.17049114709966592,0.23580946467884345,-0.4333333333333333,0.0,0.1375,0.3020833333333333,0.8
97,tweets_US_june26_june27.csv,597.0,0.15316338184428635,0.25368728920854655,-0.4333333333333333,0.0,0.125,0.3,1.0
98,tweets_US_june27_june28.csv,826.0,0.13714936457681404,0.2188408286673771,-0.25,0.0,0.09666666666666664,0.25,0.85
99,tweets_US_june28_june29.csv,529.0,0.123273569776553,0.2564060987725495,-0.41875,0.0,0.0,0.2694805194805195,1.0
